geographical_entity_1,geographical_entity_2,F-score
"http://dbpedia.org/resource/Rathmore,_County_Kildare",http://dbpedia.org/resource/Mulranny,0.6
"http://dbpedia.org/resource/Rathmore,_County_Kildare",http://dbpedia.org/resource/Strade,0.6
"http://dbpedia.org/resource/Rathmore,_County_Kildare","http://dbpedia.org/resource/Mornington,_County_Meath",0.6
"http://dbpedia.org/resource/Rathmore,_County_Kildare",http://dbpedia.org/resource/Killygordon,0.6
"http://dbpedia.org/resource/Rathmore,_County_Kildare","http://dbpedia.org/resource/Piercetown,_County_Wexford",0.6
http://dbpedia.org/resource/Newtownmountkennedy,http://dbpedia.org/resource/Dromod,0.6
http://dbpedia.org/resource/Wicklow,http://dbpedia.org/resource/Galway,0.6
http://dbpedia.org/resource/Newtownmountkennedy,http://dbpedia.org/resource/Mulranny,0.6
http://dbpedia.org/resource/Newtownmountkennedy,"http://dbpedia.org/resource/Mornington,_County_Meath",0.6
http://dbpedia.org/resource/Newtownmountkennedy,http://dbpedia.org/resource/Ballynacargy,0.6
http://dbpedia.org/resource/Ballyhaunis,http://dbpedia.org/resource/Culdaff,0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Keshcarrigan,0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Rathdangan,0.6
http://dbpedia.org/resource/Raharney,"http://dbpedia.org/resource/Quilty,_County_Clare",0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Lahardane,0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Knockvicar,0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Knocknagree,0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Killygordon,0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Killavullen,0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Monasterevin,0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Manorhamilton,0.6
http://dbpedia.org/resource/Raharney,"http://dbpedia.org/resource/Malin,_County_Donegal",0.6
http://dbpedia.org/resource/Raharney,"http://dbpedia.org/resource/Kildrum,_County_Donegal",0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Foxford,0.6
http://dbpedia.org/resource/Raharney,"http://dbpedia.org/resource/Rathmore,_County_Kildare",0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Mulranny,0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Fahan,0.6
http://dbpedia.org/resource/Raharney,http://dbpedia.org/resource/Dromod,0.6
http://dbpedia.org/resource/Ballyhaunis,http://dbpedia.org/resource/Fahan,0.6
http://dbpedia.org/resource/Ballyhaunis,http://dbpedia.org/resource/Passage_West,0.6
http://dbpedia.org/resource/Ballyhaunis,http://dbpedia.org/resource/Newtownmountkennedy,0.6
http://dbpedia.org/resource/Ballyhaunis,"http://dbpedia.org/resource/Quilty,_County_Clare",0.6
http://dbpedia.org/resource/Ballyhaunis,http://dbpedia.org/resource/Redcross,0.6
http://dbpedia.org/resource/Ballyhaunis,"http://dbpedia.org/resource/Rathmore,_County_Kildare",0.6
http://dbpedia.org/resource/Ballyhaunis,http://dbpedia.org/resource/Rathdangan,0.6
http://dbpedia.org/resource/Ballyhaunis,http://dbpedia.org/resource/Raharney,0.6
http://dbpedia.org/resource/Inishtooskert,http://dbpedia.org/resource/Little_Skellig,0.6
http://dbpedia.org/resource/Ballinabranna,"http://dbpedia.org/resource/Shillelagh,_County_Wicklow",0.6
http://dbpedia.org/resource/Ballinabranna,http://dbpedia.org/resource/Knocknagree,0.6
http://dbpedia.org/resource/Ballinabranna,"http://dbpedia.org/resource/Quilty,_County_Clare",0.6
http://dbpedia.org/resource/Ballinabranna,http://dbpedia.org/resource/Raharney,0.6
http://dbpedia.org/resource/Ballinabranna,http://dbpedia.org/resource/Rathdangan,0.6
http://dbpedia.org/resource/Ballinabranna,"http://dbpedia.org/resource/Rathmore,_County_Kildare",0.6
http://dbpedia.org/resource/Inishsirrer,http://dbpedia.org/resource/Inishkeel,0.6
"http://dbpedia.org/resource/Wilton,_Cork",http://dbpedia.org/resource/Passage_West,0.6
"http://dbpedia.org/resource/Wilton,_Cork",http://dbpedia.org/resource/Castletownshend,0.6
http://dbpedia.org/resource/Ballinabranna,http://dbpedia.org/resource/Culdaff,0.6
http://dbpedia.org/resource/Ballinabranna,http://dbpedia.org/resource/Knockvicar,0.6
http://dbpedia.org/resource/Ballinabranna,http://dbpedia.org/resource/Newtownmountkennedy,0.6
http://dbpedia.org/resource/Ballinabranna,http://dbpedia.org/resource/Dromod,0.6
http://dbpedia.org/resource/Ballinabranna,http://dbpedia.org/resource/Fahan,0.6
http://dbpedia.org/resource/Ballinabranna,http://dbpedia.org/resource/Strade,0.6
http://dbpedia.org/resource/Ballinabranna,http://dbpedia.org/resource/Keshcarrigan,0.6
http://dbpedia.org/resource/Ballinabranna,http://dbpedia.org/resource/Redcross,0.6
http://dbpedia.org/resource/Inishsirrer,"http://dbpedia.org/resource/Inishbofin,_County_Donegal",0.6
"http://dbpedia.org/resource/Wilton,_Cork",http://dbpedia.org/resource/Killavullen,0.6
http://dbpedia.org/resource/Inishsirrer,http://dbpedia.org/resource/Arranmore,0.6
http://dbpedia.org/resource/Inishsirrer,http://dbpedia.org/resource/Turbot_Island,0.6
"http://dbpedia.org/resource/Wilton,_Cork",http://dbpedia.org/resource/Knocknagree,0.6
http://dbpedia.org/resource/Annagry,http://dbpedia.org/resource/Belmullet,0.59
http://dbpedia.org/resource/Inis_na_Bró,http://dbpedia.org/resource/Ardoileán,0.59
http://dbpedia.org/resource/Dún_Laoghaire,http://dbpedia.org/resource/Galway,0.59
http://dbpedia.org/resource/Tulsk,http://dbpedia.org/resource/Abbeyleix,0.59
http://dbpedia.org/resource/Dún_Laoghaire–Rathdown,http://dbpedia.org/resource/County_Tipperary,0.59
http://dbpedia.org/resource/Edgeworthstown,http://dbpedia.org/resource/Abbeyleix,0.59
http://dbpedia.org/resource/Enniscorthy,http://dbpedia.org/resource/Annacotty,0.59
http://dbpedia.org/resource/Inishsirrer,"http://dbpedia.org/resource/Rutland_Island,_County_Donegal",0.59
http://dbpedia.org/resource/Inishsirrer,http://dbpedia.org/resource/Inishloe,0.59
http://dbpedia.org/resource/Annagry,http://dbpedia.org/resource/Ventry,0.59
http://dbpedia.org/resource/Milltown_Malbay,http://dbpedia.org/resource/Annacotty,0.59
http://dbpedia.org/resource/Kilcock,http://dbpedia.org/resource/Skibbereen,0.59
http://dbpedia.org/resource/Milltown_Malbay,http://dbpedia.org/resource/Borrisoleigh,0.59
http://dbpedia.org/resource/Kilcock,http://dbpedia.org/resource/Ballyshannon,0.59
http://dbpedia.org/resource/Kilcock,http://dbpedia.org/resource/Enniscorthy,0.59
http://dbpedia.org/resource/Milltown_Malbay,http://dbpedia.org/resource/Kilcock,0.59
http://dbpedia.org/resource/Kilcock,"http://dbpedia.org/resource/Clones,_County_Monaghan",0.59
http://dbpedia.org/resource/Milltown_Malbay,http://dbpedia.org/resource/Kilrush,0.59
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Clane,0.59
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Ballyshannon,0.59
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Carrick-on-Suir,0.59
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Killarney,0.59
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Milltown_Malbay,0.59
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Millstreet,0.59
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Enniscorthy,0.59
http://dbpedia.org/resource/Borrisoleigh,"http://dbpedia.org/resource/Clones,_County_Monaghan",0.59
http://dbpedia.org/resource/Borrisoleigh,http://dbpedia.org/resource/Skibbereen,0.59
http://dbpedia.org/resource/Inishsirrer,http://dbpedia.org/resource/Inishmacowney,0.59
http://dbpedia.org/resource/Tearaght_Island,http://dbpedia.org/resource/Inishvickillane,0.59
"http://dbpedia.org/resource/Sutton,_Dublin",http://dbpedia.org/resource/Dalkey_Island,0.59
"http://dbpedia.org/resource/Dunhill,_County_Waterford",http://dbpedia.org/resource/Mountcharles,0.59
http://dbpedia.org/resource/Little_Skellig,http://dbpedia.org/resource/Inishmurray,0.59
http://dbpedia.org/resource/Inis_na_Bró,http://dbpedia.org/resource/Skellig_Islands,0.59
http://dbpedia.org/resource/Emly,http://dbpedia.org/resource/Carrick-on-Suir,0.59
http://dbpedia.org/resource/Emly,http://dbpedia.org/resource/Clashmore,0.59
http://dbpedia.org/resource/Belmullet,http://dbpedia.org/resource/Carrigart,0.59
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Skibbereen,0.59
"http://dbpedia.org/resource/Tallow,_County_Waterford",http://dbpedia.org/resource/Mountcharles,0.59
http://dbpedia.org/resource/Dingle,http://dbpedia.org/resource/Carrigart,0.59
"http://dbpedia.org/resource/Inishbofin,_County_Donegal",http://dbpedia.org/resource/Inishfree,0.59
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Millstreet,0.59
"http://dbpedia.org/resource/Inishbofin,_County_Donegal",http://dbpedia.org/resource/Illanmaster,0.59
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Killarney,0.59
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Milltown_Malbay,0.59
"http://dbpedia.org/resource/Inishbofin,_County_Donegal",http://dbpedia.org/resource/Carrigart,0.59
http://dbpedia.org/resource/Inishsirrer,http://dbpedia.org/resource/Trummer,0.59
http://dbpedia.org/resource/Blasket_Islands,http://dbpedia.org/resource/Inishvickillane,0.59
http://dbpedia.org/resource/Enniscorthy,http://dbpedia.org/resource/Kilcock,0.59
http://dbpedia.org/resource/Kilmacrennan,http://dbpedia.org/resource/Clondulane,0.59
http://dbpedia.org/resource/Ballyshannon,http://dbpedia.org/resource/Borrisoleigh,0.59
http://dbpedia.org/resource/Crookhaven,"http://dbpedia.org/resource/Bandon,_County_Cork",0.59
"http://dbpedia.org/resource/Cashel,_County_Tipperary",http://dbpedia.org/resource/Upperchurch,0.59
http://dbpedia.org/resource/Kilrush,http://dbpedia.org/resource/Milltown_Malbay,0.59
http://dbpedia.org/resource/Upperchurch,"http://dbpedia.org/resource/Cashel,_County_Tipperary",0.59
http://dbpedia.org/resource/Carrick-on-Shannon,http://dbpedia.org/resource/Drumshanbo,0.59
http://dbpedia.org/resource/Carrick-on-Shannon,http://dbpedia.org/resource/Nenagh,0.59
http://dbpedia.org/resource/Inishmeane,http://dbpedia.org/resource/Inishfarnard,0.59
http://dbpedia.org/resource/Inishmeane,http://dbpedia.org/resource/Inishfree,0.59
http://dbpedia.org/resource/Drumshanbo,http://dbpedia.org/resource/Carrick-on-Shannon,0.59
http://dbpedia.org/resource/Cobh,http://dbpedia.org/resource/Macroom,0.59
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Inis_na_Bró,0.59
http://dbpedia.org/resource/South_Dublin,http://dbpedia.org/resource/County_Tipperary,0.59
http://dbpedia.org/resource/Inchagoill,http://dbpedia.org/resource/Innisfallen,0.59
http://dbpedia.org/resource/Macroom,http://dbpedia.org/resource/Cobh,0.59
http://dbpedia.org/resource/Macroom,http://dbpedia.org/resource/Kildare,0.59
http://dbpedia.org/resource/Clane,http://dbpedia.org/resource/Borrisoleigh,0.59
http://dbpedia.org/resource/Clane,http://dbpedia.org/resource/Annacotty,0.59
http://dbpedia.org/resource/Clashmore,http://dbpedia.org/resource/Emly,0.59
http://dbpedia.org/resource/Carlow,http://dbpedia.org/resource/Nenagh,0.59
http://dbpedia.org/resource/Carlow,http://dbpedia.org/resource/Clonmel,0.59
http://dbpedia.org/resource/Skellig_Islands,http://dbpedia.org/resource/Inishmurray,0.59
http://dbpedia.org/resource/Ardoileán,http://dbpedia.org/resource/Dalkey_Island,0.59
http://dbpedia.org/resource/Carrick-on-Suir,http://dbpedia.org/resource/Borrisoleigh,0.59
http://dbpedia.org/resource/Arranmore,http://dbpedia.org/resource/Inishfree,0.59
http://dbpedia.org/resource/Clonmel,http://dbpedia.org/resource/Wicklow,0.59
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Ventry,0.59
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Dingle,0.59
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Ráth_Chairn,0.59
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Mountcharles,0.59
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Kilmacrennan,0.59
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Kildare,0.59
http://dbpedia.org/resource/Mountcharles,"http://dbpedia.org/resource/Dunhill,_County_Waterford",0.59
http://dbpedia.org/resource/Mountcharles,"http://dbpedia.org/resource/Tallow,_County_Waterford",0.59
http://dbpedia.org/resource/Clondulane,"http://dbpedia.org/resource/Dunhill,_County_Waterford",0.59
"http://dbpedia.org/resource/Clones,_County_Monaghan",http://dbpedia.org/resource/Borrisoleigh,0.59
http://dbpedia.org/resource/Innisfallen,http://dbpedia.org/resource/Puffin_Island_(County_Kerry),0.59
http://dbpedia.org/resource/Arranmore,http://dbpedia.org/resource/Illanmaster,0.59
http://dbpedia.org/resource/Enniscorthy,http://dbpedia.org/resource/Borrisoleigh,0.59
http://dbpedia.org/resource/Arranmore,http://dbpedia.org/resource/Carrigart,0.59
http://dbpedia.org/resource/Clondulane,http://dbpedia.org/resource/Kilmacrennan,0.59
http://dbpedia.org/resource/Clondulane,"http://dbpedia.org/resource/Tallow,_County_Waterford",0.59
http://dbpedia.org/resource/County_Tipperary,http://dbpedia.org/resource/Dún_Laoghaire–Rathdown,0.59
http://dbpedia.org/resource/Clondulane,"http://dbpedia.org/resource/Bandon,_County_Cork",0.59
http://dbpedia.org/resource/Killarney,http://dbpedia.org/resource/Borrisoleigh,0.59
http://dbpedia.org/resource/Killarney,http://dbpedia.org/resource/Kilcock,0.59
http://dbpedia.org/resource/Killarney,http://dbpedia.org/resource/Annacotty,0.59
"http://dbpedia.org/resource/Clones,_County_Monaghan",http://dbpedia.org/resource/Kilcock,0.59
"http://dbpedia.org/resource/Clones,_County_Monaghan",http://dbpedia.org/resource/Annacotty,0.59
http://dbpedia.org/resource/Cobh,http://dbpedia.org/resource/Wicklow,0.59
http://dbpedia.org/resource/Inishkeel,http://dbpedia.org/resource/Inishtrahull,0.59
http://dbpedia.org/resource/Saltee_Islands,"http://dbpedia.org/resource/Mutton_Island,_County_Galway",0.59
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Ballyshannon,0.59
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Clane,0.59
http://dbpedia.org/resource/Annacotty,"http://dbpedia.org/resource/Clones,_County_Monaghan",0.59
http://dbpedia.org/resource/Nenagh,http://dbpedia.org/resource/Carrick-on-Shannon,0.59
http://dbpedia.org/resource/Wicklow,http://dbpedia.org/resource/Dún_Laoghaire,0.59
http://dbpedia.org/resource/Wicklow,http://dbpedia.org/resource/Cobh,0.59
http://dbpedia.org/resource/Cavan,http://dbpedia.org/resource/Nenagh,0.59
http://dbpedia.org/resource/Kilcock,http://dbpedia.org/resource/Milltown_Malbay,0.59
http://dbpedia.org/resource/Annacotty,http://dbpedia.org/resource/Enniscorthy,0.59
http://dbpedia.org/resource/Kilcock,http://dbpedia.org/resource/Millstreet,0.59
http://dbpedia.org/resource/Limerick,http://dbpedia.org/resource/Dún_Laoghaire,0.59
"http://dbpedia.org/resource/Bandon,_County_Cork",http://dbpedia.org/resource/Clondulane,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Inishcorker,0.59
"http://dbpedia.org/resource/Bandon,_County_Cork",http://dbpedia.org/resource/Crookhaven,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Inishark,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Inishdalla,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Inisheltia,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Mason_Island,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Owey_Island,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Omey_Island,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Mutton_Island,0.59
http://dbpedia.org/resource/Dalkey_Island,"http://dbpedia.org/resource/Sutton,_Dublin",0.59
http://dbpedia.org/resource/Kilcock,http://dbpedia.org/resource/Killarney,0.59
http://dbpedia.org/resource/Inishvickillane,http://dbpedia.org/resource/Innisfallen,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Illauneeragh_West,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Rotten_Island,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Inchamakinna,0.59
"http://dbpedia.org/resource/Rutland_Island,_County_Donegal",http://dbpedia.org/resource/Inishsirrer,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Beginish_Island,0.59
http://dbpedia.org/resource/Ventry,http://dbpedia.org/resource/Belmullet,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Caher_Island,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Illauneeragh,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Glashedy,0.59
http://dbpedia.org/resource/Inishvickillane,http://dbpedia.org/resource/Blasket_Islands,0.59
http://dbpedia.org/resource/Saltee_Islands,http://dbpedia.org/resource/Deenish_Island,0.59
http://dbpedia.org/resource/Dublin,http://dbpedia.org/resource/Galway,0.59
http://dbpedia.org/resource/Dorinish,http://dbpedia.org/resource/Illanmaster,0.58
"http://dbpedia.org/resource/Charlestown,_County_Mayo",http://dbpedia.org/resource/Ballinamore,0.58
"http://dbpedia.org/resource/Charlestown,_County_Mayo",http://dbpedia.org/resource/Buttevant,0.58
"http://dbpedia.org/resource/Rutland_Island,_County_Donegal",http://dbpedia.org/resource/Innisfallen,0.58
http://dbpedia.org/resource/Kildare,"http://dbpedia.org/resource/Cashel,_County_Tipperary",0.58
http://dbpedia.org/resource/Ráth_Chairn,http://dbpedia.org/resource/Dingle,0.58
http://dbpedia.org/resource/Clondulane,http://dbpedia.org/resource/Skibbereen,0.58
http://dbpedia.org/resource/Clondulane,http://dbpedia.org/resource/Millstreet,0.58
http://dbpedia.org/resource/Kilworth,"http://dbpedia.org/resource/Bandon,_County_Cork",0.58
http://dbpedia.org/resource/Kilworth,http://dbpedia.org/resource/Crookhaven,0.58
http://dbpedia.org/resource/Carrigtwohill,http://dbpedia.org/resource/Macroom,0.58
http://dbpedia.org/resource/Carrigtwohill,http://dbpedia.org/resource/Crookhaven,0.58
"http://dbpedia.org/resource/Charleville,_County_Cork",http://dbpedia.org/resource/Crookhaven,0.58
"http://dbpedia.org/resource/Charleville,_County_Cork",http://dbpedia.org/resource/Carrigart,0.58
http://dbpedia.org/resource/Kilworth,http://dbpedia.org/resource/Macroom,0.58
"http://dbpedia.org/resource/Charleville,_County_Cork","http://dbpedia.org/resource/Bandon,_County_Cork",0.58
"http://dbpedia.org/resource/Charlestown,_County_Mayo",http://dbpedia.org/resource/Upperchurch,0.58
http://dbpedia.org/resource/Carrigtwohill,"http://dbpedia.org/resource/Bandon,_County_Cork",0.58
"http://dbpedia.org/resource/Charleville,_County_Cork",http://dbpedia.org/resource/Macroom,0.58
http://dbpedia.org/resource/Inishtooskert,http://dbpedia.org/resource/Inishtrahull,0.58
"http://dbpedia.org/resource/Bray,_County_Wicklow","http://dbpedia.org/resource/Sutton,_Dublin",0.58
http://dbpedia.org/resource/Drumshanbo,http://dbpedia.org/resource/Manorhamilton,0.58
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Passage_West,0.58
"http://dbpedia.org/resource/Inishbofin,_County_Donegal",http://dbpedia.org/resource/Owey_Island,0.58
"http://dbpedia.org/resource/Inishbofin,_County_Donegal",http://dbpedia.org/resource/Glashedy,0.58
"http://dbpedia.org/resource/Inishbofin,_County_Donegal",http://dbpedia.org/resource/Rotten_Island,0.58
http://dbpedia.org/resource/Inishsirrer,http://dbpedia.org/resource/Dalkey_Island,0.58
"http://dbpedia.org/resource/Tallow,_County_Waterford",http://dbpedia.org/resource/Abbeyleix,0.58
http://dbpedia.org/resource/Bere_Island,http://dbpedia.org/resource/Great_Island,0.58
http://dbpedia.org/resource/Drumshanbo,http://dbpedia.org/resource/Keshcarrigan,0.58
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Killavullen,0.58
http://dbpedia.org/resource/Drumshanbo,http://dbpedia.org/resource/Dromod,0.58
http://dbpedia.org/resource/Clashmore,"http://dbpedia.org/resource/Charleville,_County_Cork",0.58
http://dbpedia.org/resource/Drumshanbo,http://dbpedia.org/resource/Aghamore,0.58
http://dbpedia.org/resource/Maugherow_Peninsula,http://dbpedia.org/resource/Rosses_Point_Peninsula,0.58
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Knocknagree,0.58
http://dbpedia.org/resource/Great_Island,http://dbpedia.org/resource/Bere_Island,0.58
http://dbpedia.org/resource/Inishtooskert,http://dbpedia.org/resource/Skellig_Islands,0.58
http://dbpedia.org/resource/Gweedore,http://dbpedia.org/resource/Kilmacrennan,0.58
http://dbpedia.org/resource/Inishtooskert,http://dbpedia.org/resource/Beiginis,0.58
http://dbpedia.org/resource/Inishtooskert,http://dbpedia.org/resource/Dorinish,0.58
http://dbpedia.org/resource/Courtown,http://dbpedia.org/resource/Bundoran,0.58
http://dbpedia.org/resource/Courtown,http://dbpedia.org/resource/Fethard-on-Sea,0.58
http://dbpedia.org/resource/Great_Island,"http://dbpedia.org/resource/Long_Island,_County_Cork",0.58
"http://dbpedia.org/resource/Cashel,_County_Tipperary","http://dbpedia.org/resource/Bandon,_County_Cork",0.58
"http://dbpedia.org/resource/Sutton,_Dublin","http://dbpedia.org/resource/Bray,_County_Wicklow",0.58
http://dbpedia.org/resource/Puffin_Island_(County_Kerry),http://dbpedia.org/resource/Inishmurray,0.58
"http://dbpedia.org/resource/Cashel,_County_Tipperary",http://dbpedia.org/resource/Kildare,0.58
"http://dbpedia.org/resource/Cashel,_County_Tipperary",http://dbpedia.org/resource/Macroom,0.58
http://dbpedia.org/resource/Courtmacsherry,http://dbpedia.org/resource/Castletownshend,0.58
"http://dbpedia.org/resource/Long_Island,_County_Cork",http://dbpedia.org/resource/Dursey_Island,0.58
http://dbpedia.org/resource/Inishmeane,http://dbpedia.org/resource/Rathmullan,0.58
http://dbpedia.org/resource/Dublin,http://dbpedia.org/resource/Limerick,0.58
http://dbpedia.org/resource/Inishmurray,http://dbpedia.org/resource/Inishtooskert,0.58
http://dbpedia.org/resource/Inishvickillane,http://dbpedia.org/resource/Beiginis,0.58
http://dbpedia.org/resource/Cahir,http://dbpedia.org/resource/Clonmel,0.58
http://dbpedia.org/resource/Kilcock,"http://dbpedia.org/resource/Rathmore,_County_Kildare",0.58
http://dbpedia.org/resource/Kilcock,http://dbpedia.org/resource/Monasterevin,0.58
http://dbpedia.org/resource/Cloyne,http://dbpedia.org/resource/Macroom,0.58
http://dbpedia.org/resource/Cloyne,http://dbpedia.org/resource/Crookhaven,0.58
http://dbpedia.org/resource/Cloyne,"http://dbpedia.org/resource/Bandon,_County_Cork",0.58
http://dbpedia.org/resource/Macroom,"http://dbpedia.org/resource/Lyre,_County_Cork",0.58
http://dbpedia.org/resource/Macroom,http://dbpedia.org/resource/Cloyne,0.58
http://dbpedia.org/resource/Macroom,http://dbpedia.org/resource/Kilworth,0.58
http://dbpedia.org/resource/Macroom,"http://dbpedia.org/resource/Charleville,_County_Cork",0.58
http://dbpedia.org/resource/Macroom,http://dbpedia.org/resource/Carrigaline,0.58
http://dbpedia.org/resource/Macroom,"http://dbpedia.org/resource/Cashel,_County_Tipperary",0.58
http://dbpedia.org/resource/Macroom,http://dbpedia.org/resource/Carrigtwohill,0.58
http://dbpedia.org/resource/Rosses_Point_Peninsula,http://dbpedia.org/resource/Maugherow_Peninsula,0.58
http://dbpedia.org/resource/Inishkeel,"http://dbpedia.org/resource/Rutland_Island,_County_Donegal",0.58
http://dbpedia.org/resource/Manorcunningham,http://dbpedia.org/resource/Eighter_Island,0.58
http://dbpedia.org/resource/Inishtrahull,http://dbpedia.org/resource/Eighter_Island,0.58
http://dbpedia.org/resource/Inishtrahull,http://dbpedia.org/resource/Inishtooskert,0.58
http://dbpedia.org/resource/Buttevant,http://dbpedia.org/resource/Upperchurch,0.58
http://dbpedia.org/resource/Buttevant,http://dbpedia.org/resource/Edgeworthstown,0.58
http://dbpedia.org/resource/Buttevant,http://dbpedia.org/resource/Tulsk,0.58
http://dbpedia.org/resource/Buttevant,http://dbpedia.org/resource/Ballinamore,0.58
http://dbpedia.org/resource/Buttevant,"http://dbpedia.org/resource/Charlestown,_County_Mayo",0.58
http://dbpedia.org/resource/Dalkey_Island,http://dbpedia.org/resource/Inishsirrer,0.58
http://dbpedia.org/resource/Manorcunningham,http://dbpedia.org/resource/Annagry,0.58
http://dbpedia.org/resource/Manorcunningham,http://dbpedia.org/resource/Carrigart,0.58
http://dbpedia.org/resource/Riverchapel,"http://dbpedia.org/resource/Piercetown,_County_Wexford",0.58
http://dbpedia.org/resource/Emly,http://dbpedia.org/resource/Ballysheehan,0.58
http://dbpedia.org/resource/Inishmeane,http://dbpedia.org/resource/Rotten_Island,0.58
http://dbpedia.org/resource/Drogheda,http://dbpedia.org/resource/Dún_Laoghaire,0.58
http://dbpedia.org/resource/Abbeyleix,"http://dbpedia.org/resource/Dunhill,_County_Waterford",0.58
"http://dbpedia.org/resource/Dunhill,_County_Waterford",http://dbpedia.org/resource/Abbeyleix,0.58
http://dbpedia.org/resource/Edgeworthstown,http://dbpedia.org/resource/Buttevant,0.58
http://dbpedia.org/resource/Inishmeane,http://dbpedia.org/resource/Owey_Island,0.58
http://dbpedia.org/resource/Inishmeane,http://dbpedia.org/resource/Glashedy,0.58
http://dbpedia.org/resource/Clonmel,http://dbpedia.org/resource/Cahir,0.58
http://dbpedia.org/resource/Clonmel,http://dbpedia.org/resource/Tipperary_(town),0.58
"http://dbpedia.org/resource/Long_Island,_County_Cork",http://dbpedia.org/resource/Great_Island,0.58
http://dbpedia.org/resource/Fethard-on-Sea,"http://dbpedia.org/resource/Piercetown,_County_Wexford",0.58
http://dbpedia.org/resource/Fethard-on-Sea,http://dbpedia.org/resource/Courtown,0.58
http://dbpedia.org/resource/Carrigaline,http://dbpedia.org/resource/Crookhaven,0.58
http://dbpedia.org/resource/Carrigaline,http://dbpedia.org/resource/Macroom,0.58
http://dbpedia.org/resource/Carrigaline,"http://dbpedia.org/resource/Bandon,_County_Cork",0.58
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Rathmullan,0.58
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Newtown_Cunningham,0.58
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Porthall,0.58
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Manorcunningham,0.58
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Laghy,0.58
http://dbpedia.org/resource/Mountcharles,http://dbpedia.org/resource/Abbeyleix,0.58
http://dbpedia.org/resource/Mountcharles,http://dbpedia.org/resource/Ballyshannon,0.58
